prj,clk_target(ns),clk_estimated(ns),clk_uncertainty(ns),bram,dsp,ff,lut,c_num_arith,c_num_logic,rtl_num_arith,rtl_num_logic,data_input_port(numxbits),data_output_port(numxbits)
1,10.0,6.768,1.25,33,3,1283,2318
10,10.0,8.463,1.25,33,6,3771,7191
100,10.0,8.463,1.25,48,6,6213,11979
101,10.0,8.59,1.25,48,6,7784,15994
102,10.0,8.59,1.25,48,6,10182,24063
103,10.0,8.59,1.25,48,9,6785,13637
104,10.0,8.59,1.25,48,9,7361,14444
105,10.0,8.59,1.25,48,9,7826,15499
106,10.0,8.59,1.25,48,9,8461,17519
107,10.0,8.59,1.25,48,9,9968,21540
108,10.0,8.59,1.25,48,9,12366,29635
109,10.0,7.233,1.25,56,3,1272,2757
11,10.0,8.59,1.25,33,6,5278,11132
110,10.0,8.463,1.25,64,3,1847,3701
111,10.0,8.463,1.25,64,3,2313,4911
112,10.0,8.463,1.25,64,3,3204,7229
113,10.0,8.59,1.25,64,6,5412,12591
114,10.0,8.59,1.25,64,6,8066,21132
115,10.0,6.771,1.25,64,6,2431,4057
116,10.0,8.463,1.25,64,6,3006,4967
117,10.0,8.463,1.25,64,6,3472,6182
118,10.0,8.463,1.25,64,6,4364,8467
119,10.0,8.59,1.25,64,6,5935,13015
12,10.0,8.59,1.25,33,6,7804,18933
120,10.0,8.59,1.25,64,6,8589,21572
121,10.0,7.187,1.25,64,6,2783,4776
122,10.0,8.463,1.25,64,6,3358,5678
123,10.0,8.463,1.25,64,6,3824,6847
124,10.0,8.463,1.25,64,6,4716,9166
125,10.0,8.59,1.25,64,6,6287,13702
126,10.0,8.59,1.25,64,6,8941,22259
127,10.0,7.581,1.25,64,6,3575,6169
128,10.0,8.463,1.25,64,6,4150,7027
129,10.0,8.463,1.25,64,6,4616,8167
13,10.0,6.722,1.25,33,6,2792,4181
130,10.0,8.463,1.25,64,6,5507,10503
131,10.0,8.59,1.25,64,6,7079,15064
132,10.0,8.59,1.25,64,6,9733,23605
133,10.0,7.603,1.25,64,6,4518,8623
134,10.0,8.463,1.25,64,6,5093,9468
135,10.0,8.463,1.25,64,6,5559,10632
136,10.0,8.463,1.25,64,6,6450,13220
137,10.0,8.59,1.25,64,6,8022,17539
138,10.0,8.59,1.25,64,6,10676,26104
139,10.0,8.59,1.25,64,9,7013,14606
14,10.0,8.463,1.25,33,6,3242,4943
140,10.0,8.59,1.25,64,9,7588,15475
141,10.0,8.59,1.25,64,9,8054,16654
142,10.0,8.59,1.25,64,9,8945,19016
143,10.0,8.59,1.25,64,9,10452,23337
144,10.0,8.59,1.25,64,9,13107,31932
145,10.0,7.257,1.25,64,3,1275,3233
146,10.0,8.463,1.25,64,3,1849,4359
147,10.0,8.463,1.25,64,3,2316,5853
148,10.0,8.463,1.25,64,3,3207,8651
149,10.0,8.59,1.25,64,6,5799,15641
15,10.0,8.463,1.25,33,6,3385,5862
150,10.0,8.59,1.25,64,6,8581,25340
151,10.0,6.795,1.25,64,6,2422,4517
152,10.0,8.463,1.25,64,6,2996,5585
153,10.0,8.463,1.25,64,6,3463,7100
154,10.0,8.463,1.25,64,6,4355,9825
155,10.0,8.59,1.25,64,6,6438,16054
156,10.0,8.59,1.25,64,6,9092,25663
157,10.0,7.211,1.25,64,6,2793,5360
158,10.0,8.463,1.25,64,6,3367,6420
159,10.0,8.463,1.25,64,6,3834,7841
16,10.0,8.463,1.25,33,6,4020,7746
160,10.0,8.463,1.25,64,6,4726,10600
161,10.0,8.59,1.25,64,6,6809,16833
162,10.0,8.59,1.25,64,6,9463,26442
163,10.0,7.605,1.25,64,6,3604,7186
164,10.0,8.463,1.25,64,6,4178,8154
165,10.0,8.463,1.25,64,6,4645,9514
166,10.0,8.463,1.25,64,6,5536,12290
167,10.0,8.59,1.25,64,6,7620,18580
168,10.0,8.59,1.25,64,6,10276,28173
169,10.0,7.627,1.25,64,6,4507,10154
17,10.0,8.59,1.25,33,6,5527,11661
170,10.0,8.463,1.25,64,6,5081,11109
171,10.0,8.463,1.25,64,6,5548,12476
172,10.0,8.463,1.25,64,6,6439,15801
173,10.0,8.59,1.25,64,6,8523,21625
174,10.0,8.59,1.25,64,6,11177,31242
175,10.0,8.59,1.25,64,9,6990,16931
176,10.0,8.59,1.25,64,9,7564,17926
177,10.0,8.59,1.25,64,9,8031,19357
178,10.0,8.59,1.25,64,9,8922,22223
179,10.0,8.59,1.25,64,9,10941,28049
18,10.0,8.59,1.25,33,6,8053,19458
180,10.0,8.59,1.25,64,9,13596,37696
181,10.0,7.557,1.25,64,3,1278,4261
182,10.0,8.463,1.25,128,3,1851,5801
183,10.0,8.463,1.25,128,3,2319,7963
184,10.0,8.463,1.25,128,3,3210,11921
185,10.0,8.59,1.25,128,6,5802,21663
186,10.0,8.59,1.25,128,6,9928,38221
187,10.0,7.095,1.25,128,6,2425,5537
188,10.0,8.463,1.25,128,6,2998,6971
189,10.0,8.463,1.25,128,6,3466,9186
19,10.0,7.116,1.25,33,6,3601,5355
190,10.0,8.463,1.25,128,6,4358,12991
191,10.0,8.59,1.25,128,6,6441,21988
192,10.0,8.59,1.25,128,6,10567,38561
193,10.0,7.511,1.25,128,6,2796,6748
194,10.0,8.463,1.25,128,6,3369,8174
195,10.0,8.463,1.25,128,6,3837,10199
196,10.0,8.463,1.25,128,6,4729,14038
197,10.0,8.59,1.25,128,6,6812,23071
198,10.0,8.59,1.25,128,6,10938,39644
199,10.0,7.905,1.25,128,6,3620,9206
2,10.0,8.463,1.25,33,3,1797,3101
20,10.0,8.463,1.25,33,6,4051,6134
