prj,clk_target(ns),clk_estimated(ns),clk_uncertainty(ns),bram,dsp,ff,lut,c_num_arith,c_num_logic,rtl_num_arith,rtl_num_logic,data_input_port(numxbits),data_output_port(numxbits)
1,10.0,3.202,1.25,0,0,777,3191
10,10.0,3.202,1.25,0,0,777,3191
100,10.0,3.202,1.25,0,0,777,3191
101,10.0,3.202,1.25,0,0,777,3191
102,10.0,3.202,1.25,0,0,777,3191
103,10.0,3.202,1.25,0,0,777,3191
104,10.0,3.202,1.25,0,0,777,3191
105,10.0,3.202,1.25,0,0,777,3191
106,10.0,3.202,1.25,0,0,777,3191
107,10.0,3.202,1.25,0,0,777,3191
108,10.0,3.202,1.25,0,0,777,3191
109,10.0,3.202,1.25,0,0,777,3191
11,10.0,3.202,1.25,0,0,777,3191
110,10.0,3.202,1.25,0,0,777,3191
111,10.0,3.202,1.25,0,0,777,3191
112,10.0,3.202,1.25,0,0,777,3191
113,10.0,3.202,1.25,0,0,777,3191
114,10.0,3.202,1.25,0,0,777,3191
115,10.0,3.202,1.25,0,0,777,3191
116,10.0,3.202,1.25,0,0,777,3191
117,10.0,3.202,1.25,0,0,777,3191
118,10.0,3.202,1.25,0,0,777,3191
119,10.0,3.202,1.25,0,0,777,3191
12,10.0,3.202,1.25,0,0,777,3191
120,10.0,3.202,1.25,0,0,777,3191
121,10.0,3.202,1.25,0,0,777,3191
122,10.0,3.202,1.25,0,0,777,3191
123,10.0,3.202,1.25,0,0,777,3191
124,10.0,3.202,1.25,0,0,777,3191
125,10.0,3.202,1.25,0,0,777,3191
126,10.0,3.202,1.25,0,0,777,3191
127,10.0,3.202,1.25,0,0,777,3191
128,10.0,3.202,1.25,0,0,777,3191
129,10.0,3.202,1.25,0,0,777,3191
13,10.0,3.202,1.25,0,0,777,3191
130,10.0,3.202,1.25,0,0,777,3191
131,10.0,3.202,1.25,0,0,777,3191
132,10.0,3.202,1.25,0,0,777,3191
133,10.0,3.202,1.25,0,0,777,3191
134,10.0,3.202,1.25,0,0,777,3191
135,10.0,3.202,1.25,0,0,777,3191
136,10.0,3.202,1.25,0,0,777,3191
137,10.0,3.202,1.25,0,0,777,3191
138,10.0,3.202,1.25,0,0,777,3191
139,10.0,3.202,1.25,0,0,777,3191
14,10.0,3.202,1.25,0,0,777,3191
140,10.0,3.202,1.25,0,0,777,3191
141,10.0,3.202,1.25,0,0,777,3191
142,10.0,3.202,1.25,0,0,777,3191
143,10.0,3.202,1.25,0,0,777,3191
144,10.0,3.202,1.25,0,0,777,3191
145,10.0,3.202,1.25,0,0,777,3191
146,10.0,3.202,1.25,0,0,777,3191
147,10.0,3.202,1.25,0,0,777,3191
148,10.0,3.202,1.25,0,0,777,3191
149,10.0,3.202,1.25,0,0,777,3191
15,10.0,3.202,1.25,0,0,777,3191
150,10.0,3.202,1.25,0,0,777,3191
151,10.0,3.537,1.25,0,0,742,3195
152,10.0,3.537,1.25,0,0,742,3195
153,10.0,3.537,1.25,0,0,742,3195
154,10.0,3.537,1.25,0,0,742,3195
155,10.0,3.537,1.25,0,0,742,3195
156,10.0,3.537,1.25,0,0,742,3195
157,10.0,3.537,1.25,0,0,742,3195
158,10.0,3.537,1.25,0,0,742,3195
159,10.0,3.537,1.25,0,0,742,3195
16,10.0,3.202,1.25,0,0,777,3191
160,10.0,3.537,1.25,0,0,742,3195
161,10.0,3.537,1.25,0,0,742,3195
162,10.0,3.537,1.25,0,0,742,3195
163,10.0,3.537,1.25,0,0,742,3195
164,10.0,3.537,1.25,0,0,742,3195
165,10.0,3.537,1.25,0,0,742,3195
166,10.0,3.537,1.25,0,0,742,3195
167,10.0,3.537,1.25,0,0,742,3195
168,10.0,3.537,1.25,0,0,742,3195
169,10.0,3.537,1.25,0,0,742,3195
17,10.0,3.202,1.25,0,0,777,3191
170,10.0,3.537,1.25,0,0,742,3195
171,10.0,3.537,1.25,0,0,742,3195
172,10.0,3.537,1.25,0,0,742,3195
173,10.0,3.537,1.25,0,0,742,3195
174,10.0,3.537,1.25,0,0,742,3195
