prj,clk_target(ns),clk_estimated(ns),clk_uncertainty(ns),bram,dsp,ff,lut,c_num_arith,c_num_logic,rtl_num_arith,rtl_num_logic,data_input_port(numxbits),data_output_port(numxbits)
1,10.0,8.279,1.25,0,14,941,1218
10,10.0,9.859,1.25,0,64,6922,12593
11,10.0,9.459,1.25,0,67,9901,16760
12,10.0,9.983,1.25,0,67,14521,23366
13,10.0,8.703,1.25,0,14,943,1346
14,10.0,8.703,1.25,0,14,1174,1425
15,10.0,8.703,1.25,0,14,1467,1588
16,10.0,8.703,1.25,0,14,1953,1819
17,10.0,9.097,1.25,0,14,2732,2268
18,10.0,9.119,1.25,0,14,4196,3190
19,10.0,9.189,1.25,0,14,1764,4150
2,10.0,8.279,1.25,0,14,1110,1346
20,10.0,8.765,1.25,132,28,15128,5487
21,10.0,8.952,1.25,4,28,26435,7797
22,10.0,9.246,1.25,0,28,21539,11580
23,10.0,9.912,1.25,0,73,10411,20102
24,10.0,9.897,1.25,0,70,13197,25992
25,10.0,8.671,1.25,0,14,947,1252
26,10.0,8.671,1.25,0,14,1110,1504
27,10.0,8.671,1.25,0,14,1466,1565
28,10.0,8.671,1.25,0,14,1964,1866
29,10.0,9.065,1.25,0,14,2924,2437
3,10.0,8.279,1.25,0,14,1248,1467
30,10.0,9.087,1.25,0,14,4708,3479
31,10.0,9.157,1.25,0,14,1752,4566
32,10.0,9.189,1.25,132,28,16336,6393
33,10.0,8.765,1.25,264,56,29754,10034
34,10.0,8.952,1.25,8,56,52022,14794
35,10.0,9.246,1.25,0,56,44866,22713
36,10.0,9.936,1.25,0,101,15438,33078
37,10.0,8.744,1.25,0,14,951,1287
38,10.0,8.744,1.25,0,14,1114,1676
39,10.0,8.744,1.25,0,14,1274,2050
4,10.0,8.279,1.25,0,14,1460,1657
40,10.0,8.744,1.25,0,14,1967,2002
41,10.0,9.138,1.25,0,14,2933,2809
42,10.0,9.16,1.25,0,14,4909,4147
43,10.0,9.23,1.25,0,14,1743,5695
44,10.0,7.528,1.25,132,28,25018,10738
45,10.0,9.189,1.25,264,56,29212,11885
46,10.0,8.765,1.25,528,112,60169,19459
47,10.0,8.952,1.25,8,112,108284,29298
48,10.0,9.246,1.25,0,112,91866,46276
5,10.0,8.673,1.25,0,14,1884,2057
6,10.0,8.695,1.25,0,14,2796,2851
7,10.0,8.765,1.25,0,14,1794,4189
8,10.0,8.952,1.25,2,14,13681,4882
9,10.0,9.246,1.25,0,14,12558,7145
