prj,clk_target(ns),clk_estimated(ns),clk_uncertainty(ns),bram,dsp,ff,lut,c_num_arith,c_num_logic,rtl_num_arith,rtl_num_logic,data_input_port(numxbits),data_output_port(numxbits)
1,10.0,7.998,1.25,0,42,5037,6982
10,10.0,9.61,1.25,0,237,103116,62407
11,10.0,9.617,1.25,0,262,161363,78072
12,10.0,7.998,1.25,0,42,5031,7443
13,10.0,7.998,1.25,16,45,7589,8444
14,10.0,7.998,1.25,26,48,9296,10047
15,10.0,7.998,1.25,16,51,12755,12405
16,10.0,8.392,1.25,0,103,12642,15129
17,10.0,8.414,1.25,192,148,34614,25318
18,10.0,8.484,1.25,0,148,39938,36548
19,10.0,8.671,1.25,0,148,48578,57521
2,10.0,7.998,1.25,16,45,7560,7809
20,10.0,9.367,1.25,0,212,56099,104107
21,10.0,9.186,1.25,0,226,80761,175499
23,10.0,7.998,1.25,0,42,5033,7236
24,10.0,7.998,1.25,16,45,7564,8243
25,10.0,7.998,1.25,26,48,9326,9506
26,10.0,7.998,1.25,16,51,12815,11416
27,10.0,8.392,1.25,0,103,12725,13239
28,10.0,8.414,1.25,192,148,35713,22422
29,10.0,8.484,1.25,0,148,41167,28863
3,10.0,7.998,1.25,26,48,9232,8958
30,10.0,8.671,1.25,0,148,49443,42479
31,10.0,9.356,1.25,0,215,57525,75012
32,10.0,9.19,1.25,0,215,72102,116541
33,10.0,9.19,1.25,0,240,104977,173204
34,10.0,7.998,1.25,0,42,5036,7532
35,10.0,7.998,1.25,16,45,7567,8735
36,10.0,7.998,1.25,26,48,9303,10407
37,10.0,7.998,1.25,16,51,12846,12352
38,10.0,8.392,1.25,0,103,12725,15114
39,10.0,8.414,1.25,192,148,35505,25183
4,10.0,7.998,1.25,16,51,12622,10453
40,10.0,8.484,1.25,0,148,43196,37072
41,10.0,8.671,1.25,0,148,50869,55157
42,10.0,9.367,1.25,0,204,58280,100296
43,10.0,9.645,1.25,0,240,77518,166561
44,10.0,9.584,1.25,0,229,106864,244798
5,10.0,8.392,1.25,0,103,12661,11549
6,10.0,8.414,1.25,0,148,40239,18527
7,10.0,8.484,1.25,0,148,39465,23077
8,10.0,8.671,1.25,0,148,45650,30305
9,10.0,9.356,1.25,0,212,71033,47341
