prj,clk_target(ns),clk_estimated(ns),clk_uncertainty(ns),bram,dsp,ff,lut,c_num_arith,c_num_logic,rtl_num_arith,rtl_num_logic,data_input_port(numxbits),data_output_port(numxbits)
1,10.0,8.279,1.25,0,14,971,1296
10,10.0,9.156,1.25,0,53,5254,5245
11,10.0,9.156,1.25,0,53,5254,5245
12,10.0,9.156,1.25,0,53,5254,5245
13,10.0,9.156,1.25,0,53,5254,5245
14,10.0,9.181,1.25,0,28,9123,5424
15,10.0,9.368,1.25,0,28,17252,7246
16,10.0,9.71,1.25,0,116,14962,10971
17,10.0,9.864,1.25,0,116,15060,13859
18,10.0,8.703,1.25,0,14,995,1518
19,10.0,8.703,1.25,0,14,1799,2443
2,10.0,8.279,1.25,0,14,1214,2034
20,10.0,8.703,1.25,0,14,2021,2506
21,10.0,8.703,1.25,0,28,2231,2577
22,10.0,8.703,1.25,0,28,2231,2577
23,10.0,8.703,1.25,0,28,2231,2577
24,10.0,8.703,1.25,0,28,2231,2577
25,10.0,8.279,1.25,0,28,3047,3092
26,10.0,8.673,1.25,0,28,3470,3396
27,10.0,8.695,1.25,0,28,3484,3382
28,10.0,8.695,1.25,0,28,3484,3382
29,10.0,8.695,1.25,0,28,3484,3382
3,10.0,8.279,1.25,0,14,1368,2137
30,10.0,8.695,1.25,0,28,3484,3382
31,10.0,9.122,1.25,0,39,10859,5177
32,10.0,8.952,1.25,0,28,13863,5885
33,10.0,9.173,1.25,0,204,17264,10908
34,10.0,9.912,1.25,0,204,18924,13737
35,10.0,8.671,1.25,0,14,1016,1407
36,10.0,8.671,1.25,0,14,1369,1920
37,10.0,8.279,1.25,0,14,1529,1770
38,10.0,8.671,1.25,0,56,3713,4492
39,10.0,8.671,1.25,0,56,3713,4492
4,10.0,8.279,1.25,0,14,1751,1635
40,10.0,8.671,1.25,0,56,3713,4492
41,10.0,8.671,1.25,0,56,3713,4492
42,10.0,8.671,1.25,0,34,4964,4847
43,10.0,8.673,1.25,0,34,6002,5030
44,10.0,8.673,1.25,0,56,5039,5328
45,10.0,8.673,1.25,0,56,5039,5328
46,10.0,8.673,1.25,0,56,5039,5328
47,10.0,8.673,1.25,0,56,5039,5328
48,10.0,8.695,1.25,0,56,14197,7042
49,10.0,8.765,1.25,0,56,21005,8301
5,10.0,8.279,1.25,0,14,1751,1635
50,10.0,9.274,1.25,0,408,24002,16368
51,10.0,9.154,1.25,0,408,25176,18603
52,10.0,8.744,1.25,0,14,1050,1515
53,10.0,8.744,1.25,0,14,1774,2113
54,10.0,8.744,1.25,0,14,2923,2396
55,10.0,8.744,1.25,0,112,6610,8167
56,10.0,8.744,1.25,0,112,6610,8167
57,10.0,8.744,1.25,0,112,6610,8167
58,10.0,8.744,1.25,0,112,6610,8167
59,10.0,8.744,1.25,0,28,3960,3312
6,10.0,8.279,1.25,0,14,1751,1635
60,10.0,9.138,1.25,0,28,5388,3690
61,10.0,8.279,1.25,0,112,7701,9280
62,10.0,8.279,1.25,0,112,7701,9280
63,10.0,8.279,1.25,0,112,7701,9280
64,10.0,8.279,1.25,0,112,7701,9280
65,10.0,8.765,1.25,0,28,9705,4468
66,10.0,8.952,1.25,0,28,12891,5339
67,10.0,9.111,1.25,0,728,33106,24532
68,10.0,9.287,1.25,0,728,34116,26358
7,10.0,8.279,1.25,0,14,1751,1635
8,10.0,8.741,1.25,0,28,3323,3244
9,10.0,9.122,1.25,0,31,4317,4474
