prj,clk_target(ns),clk_estimated(ns),clk_uncertainty(ns),bram,dsp,ff,lut,c_num_arith,c_num_logic,rtl_num_arith,rtl_num_logic,data_input_port(numxbits),data_output_port(numxbits)
1,10.0,3.862,1.25,0,0,355,1363
10,10.0,3.862,1.25,0,0,3781,7158
100,10.0,3.862,1.25,0,0,17022,26035
101,10.0,3.862,1.25,0,0,18038,27285
102,10.0,3.862,1.25,0,0,20022,29811
103,10.0,3.862,1.25,0,0,30632,37669
104,10.0,3.862,1.25,0,0,30844,38381
105,10.0,3.862,1.25,0,0,31110,38706
106,10.0,3.862,1.25,0,0,31630,39315
107,10.0,3.862,1.25,0,0,32646,40565
108,10.0,3.862,1.25,0,0,34630,43091
109,10.0,3.862,1.25,0,0,469,2001
11,10.0,3.862,1.25,0,0,4797,8408
110,10.0,3.862,1.25,0,0,681,2713
111,10.0,3.862,1.25,0,0,947,3038
112,10.0,3.862,1.25,0,0,1467,3647
113,10.0,3.862,1.25,0,0,2483,4897
114,10.0,3.862,1.25,0,0,4467,7423
115,10.0,3.862,1.25,0,0,2897,6150
116,10.0,3.862,1.25,0,0,3109,6862
117,10.0,3.862,1.25,0,0,3375,7187
118,10.0,3.862,1.25,0,0,3895,7796
119,10.0,3.862,1.25,0,0,4911,9046
12,10.0,3.862,1.25,0,0,6781,10934
120,10.0,3.862,1.25,0,0,6895,11572
121,10.0,3.862,1.25,0,0,4939,10449
122,10.0,3.862,1.25,0,0,5151,11161
123,10.0,3.862,1.25,0,0,5417,11486
124,10.0,3.862,1.25,0,0,5937,12095
125,10.0,3.862,1.25,0,0,6953,13345
126,10.0,3.862,1.25,0,0,8937,15871
127,10.0,3.862,1.25,0,0,8939,19100
128,10.0,3.862,1.25,0,0,9151,19812
129,10.0,3.862,1.25,0,0,9417,20137
13,10.0,3.862,1.25,0,0,4825,9811
130,10.0,3.862,1.25,0,0,9937,20746
131,10.0,3.862,1.25,0,0,10953,21996
132,10.0,3.862,1.25,0,0,12937,24522
133,10.0,3.862,1.25,0,0,16106,24631
134,10.0,3.862,1.25,0,0,16318,25343
135,10.0,3.862,1.25,0,0,16584,25668
136,10.0,3.862,1.25,0,0,17104,26277
137,10.0,3.862,1.25,0,0,18120,27527
138,10.0,3.862,1.25,0,0,20104,30053
139,10.0,3.862,1.25,0,0,30714,37911
14,10.0,3.862,1.25,0,0,5037,10523
140,10.0,3.862,1.25,0,0,30926,38623
141,10.0,3.862,1.25,0,0,31192,38948
142,10.0,3.862,1.25,0,0,31712,39557
143,10.0,3.862,1.25,0,0,32728,40807
144,10.0,3.862,1.25,0,0,34712,43333
145,10.0,3.862,1.25,0,0,607,2267
146,10.0,3.862,1.25,0,0,819,2979
147,10.0,3.862,1.25,0,0,1085,3304
148,10.0,3.862,1.25,0,0,1605,3913
149,10.0,3.862,1.25,0,0,2621,5163
15,10.0,3.862,1.25,0,0,5303,10848
150,10.0,3.862,1.25,0,0,4605,7689
151,10.0,3.862,1.25,0,0,3035,6416
152,10.0,3.862,1.25,0,0,3247,7128
153,10.0,3.862,1.25,0,0,3513,7453
154,10.0,3.862,1.25,0,0,4033,8062
155,10.0,3.862,1.25,0,0,5049,9312
156,10.0,3.862,1.25,0,0,7033,11838
157,10.0,3.862,1.25,0,0,5077,10715
158,10.0,3.862,1.25,0,0,5289,11427
159,10.0,3.862,1.25,0,0,5555,11752
16,10.0,3.862,1.25,0,0,5823,11457
160,10.0,3.862,1.25,0,0,6075,12361
161,10.0,3.862,1.25,0,0,7091,13611
162,10.0,3.862,1.25,0,0,9075,16137
163,10.0,3.862,1.25,0,0,9077,19366
164,10.0,3.862,1.25,0,0,9289,20078
165,10.0,3.862,1.25,0,0,9555,20403
166,10.0,3.862,1.25,0,0,10075,21012
167,10.0,3.862,1.25,0,0,11091,22262
168,10.0,3.862,1.25,0,0,13075,24788
169,10.0,3.862,1.25,0,0,16244,24897
17,10.0,3.862,1.25,0,0,6839,12707
170,10.0,3.862,1.25,0,0,16456,25609
171,10.0,3.862,1.25,0,0,16722,25934
172,10.0,3.862,1.25,0,0,17242,26543
173,10.0,3.862,1.25,0,0,18258,27793
174,10.0,3.862,1.25,0,0,20242,30319
175,10.0,3.862,1.25,0,0,30852,38177
176,10.0,3.862,1.25,0,0,31064,38889
177,10.0,3.862,1.25,0,0,31330,39214
