prj,clk_target(ns),clk_estimated(ns),clk_uncertainty(ns),bram,dsp,ff,lut,c_num_arith,c_num_logic,rtl_num_arith,rtl_num_logic,data_input_port(numxbits),data_output_port(numxbits)
1,10.0,2.294,1.25,0,0,478,534
10,10.0,2.294,1.25,0,0,748,771
100,10.0,2.294,1.25,0,0,1632,3316
101,10.0,2.294,1.25,0,0,2773,6248
102,10.0,2.294,1.25,0,0,5039,11992
103,10.0,2.294,1.25,0,0,9498,23592
104,10.0,2.294,1.25,0,0,18446,46824
105,10.0,2.294,1.25,0,0,472,633
106,10.0,2.294,1.25,0,0,695,1029
107,10.0,2.294,1.25,0,0,1060,1865
108,10.0,2.294,1.25,0,0,1632,3316
109,10.0,2.294,1.25,0,0,2773,6248
11,10.0,2.294,1.25,0,0,1093,1415
110,10.0,2.294,1.25,0,0,5039,11992
111,10.0,2.294,1.25,0,0,9498,23592
112,10.0,2.294,1.25,0,0,18446,46824
113,10.0,2.294,1.25,0,0,472,633
114,10.0,2.294,1.25,0,0,695,1029
115,10.0,2.294,1.25,0,0,1060,1865
116,10.0,2.294,1.25,0,0,1632,3316
117,10.0,2.294,1.25,0,0,2773,6248
118,10.0,2.294,1.25,0,0,5039,11992
119,10.0,2.294,1.25,0,0,9498,23592
12,10.0,2.294,1.25,0,0,1653,2531
120,10.0,2.294,1.25,0,0,18446,46824
121,10.0,2.294,1.25,0,0,472,633
122,10.0,2.294,1.25,0,0,695,1029
123,10.0,2.294,1.25,0,0,1060,1865
124,10.0,2.294,1.25,0,0,1632,3316
125,10.0,2.294,1.25,0,0,2773,6248
126,10.0,2.294,1.25,0,0,5039,11992
127,10.0,2.294,1.25,0,0,9498,23592
128,10.0,2.294,1.25,0,0,18446,46824
129,10.0,2.294,1.25,0,0,473,729
13,10.0,2.294,1.25,0,0,2773,4744
130,10.0,2.294,1.25,0,0,697,1277
131,10.0,2.294,1.25,0,0,1064,2273
132,10.0,2.294,1.25,0,0,1640,3988
133,10.0,2.294,1.25,0,0,2780,7504
134,10.0,2.294,1.25,0,0,5036,14272
135,10.0,2.294,1.25,0,0,9496,28048
136,10.0,2.294,1.25,0,0,18448,55632
137,10.0,2.294,1.25,0,0,473,729
